Node 1,Node 2,Weight,Count 1,Count 2
"cahuantzi, r","van der veer, sn",1,1,1
"dixon, wg","jenkins, da",1,1,1
"jenkins, da","van der veer, sn",1,1,1
"dixon, wg","van der veer, sn",1,1,1
"liu, xy","zhang, p",1,15,8
"huang, jc","zhang, p",1,2,8
"tong, y","zhang, p",1,1,8
"peng, x","zhang, p",1,1,8
"huang, jc","liu, xy",1,2,15
"liu, xy","tong, y",1,15,1
"liu, xy","peng, x",1,15,1
"huang, jc","tong, y",1,2,1
"huang, jc","peng, x",1,2,1
"peng, x","tong, y",1,1,1
"hu, qq","xu, j",1,1,4
"hu, qq","peng, yr",1,1,1
"hu, qq","wang, j",1,1,27
"hu, qq","huang, gh",1,1,1
"peng, yr","xu, j",1,1,4
"wang, j","xu, j",1,27,4
"huang, gh","xu, j",1,1,4
"peng, yr","wang, j",1,1,27
"huang, gh","peng, yr",1,1,1
"huang, gh","wang, j",1,1,27
"gonzález-delgado, a","politsch, je",1,1,1
"politsch, je","wabnik, k",1,1,1
"gonzález-delgado, a","wabnik, k",1,1,1
"florea, r","jeong, ks",1,1,1
"florea, r","saab, cy",1,1,1
"jeong, ks","saab, cy",1,1,1
"hu, m","zhang, j",1,2,23
"el-tanani, m","kumar, r",1,5,13
"kumar, r","rabbani, sa",1,13,3
"muhana, f","wali, af",1,2,3
"aljabali, aaa","wali, af",1,3,3
"kumar, r","wali, af",1,13,3
"kumar, r","muhana, f",1,13,2
"aljabali, aaa","kumar, r",1,3,13
"el-tanani, y","kumar, r",1,3,13
"khan, ms","khan, s",1,2,11
"faizan, m","khan, ms",1,1,2
"khan, h","khan, ms",1,4,2
"khan, ms","noman, m",1,2,1
"khan, ms","okeibunor, k",1,2,1
"ahmad, a","khan, ms",1,6,2
"khan, ms","ul abedin, mz",1,2,1
"khan, s","zafar, i",1,11,2
"faizan, m","zafar, i",1,1,2
"khan, h","zafar, i",1,4,2
"noman, m","zafar, i",1,1,2
"okeibunor, k","zafar, i",1,1,2
"ahmad, a","zafar, i",1,6,2
"ul abedin, mz","zafar, i",1,1,2
"jamal, a","khan, s",1,2,11
"faizan, m","jamal, a",1,1,2
"jamal, a","khan, h",1,2,4
"jamal, a","noman, m",1,2,1
"jamal, a","okeibunor, k",1,2,1
"ahmad, a","jamal, a",1,6,2
"jamal, a","ul abedin, mz",1,2,1
"bahwerth, fs","khan, s",1,2,11
"bahwerth, fs","faizan, m",1,2,1
"bahwerth, fs","khan, h",1,2,4
"bahwerth, fs","noman, m",1,2,1
"bahwerth, fs","okeibunor, k",1,2,1
"ahmad, a","bahwerth, fs",1,6,2
"bahwerth, fs","ul abedin, mz",1,2,1
"faizan, m","khan, s",1,1,11
"khan, h","khan, s",1,4,11
"khan, s","noman, m",1,11,1
"khan, s","okeibunor, k",1,11,1
"ahmad, a","khan, s",1,6,11
"khan, s","ul abedin, mz",1,11,1
"faizan, m","khan, h",1,1,4
"faizan, m","noman, m",1,1,1
"faizan, m","okeibunor, k",1,1,1
"ahmad, a","faizan, m",1,6,1
"faizan, m","ul abedin, mz",1,1,1
"khan, h","noman, m",1,4,1
"khan, h","okeibunor, k",1,4,1
"ahmad, a","khan, h",1,6,4
"khan, h","ul abedin, mz",1,4,1
"noman, m","okeibunor, k",1,1,1
"ahmad, a","noman, m",1,6,1
"noman, m","ul abedin, mz",1,1,1
"ahmad, a","okeibunor, k",1,6,1
"okeibunor, k","ul abedin, mz",1,1,1
"ahmad, a","ul abedin, mz",1,6,1
"cabrera, s","diaz-thomas, a",1,1,1
"diaz-thomas, a","pereira, ri",1,1,1
"diaz-thomas, a","iyer, p",1,1,1
"cabrera, s","pereira, ri",1,1,1
"cabrera, s","iyer, p",1,1,1
"iyer, p","pereira, ri",1,1,1
"li, rx","yang, sz",1,4,2
"xu, b","yang, sz",1,3,2
"wu, yy","yang, sz",1,2,2
"li, jf","yang, sz",1,2,2
"fu, xh","yang, sz",1,1,2
"li, rx","xu, b",1,4,3
"li, rx","wu, yy",1,4,2
"li, jf","li, rx",1,2,4
"fu, xh","li, rx",1,1,4
"wu, yy","xu, b",1,2,3
"li, jf","xu, b",1,2,3
"fu, xh","xu, b",1,1,3
"li, jf","wu, yy",1,2,2
"fu, xh","wu, yy",1,1,2
"fu, xh","li, jf",1,1,2
"le quellenec, g","perennec, t",1,1,1
"le quellenec, g","ollivier, l",1,1,1
"dal pra, a","le quellenec, g",1,1,1
"berlin, a","le quellenec, g",1,1,1
"le quellenec, g","martin, j",1,1,1
"le quellenec, g","thariat, j",1,1,3
"le quellenec, g","supiot, s",1,1,1
"ollivier, l","perennec, t",1,1,1
"dal pra, a","perennec, t",1,1,1
"berlin, a","perennec, t",1,1,1
"martin, j","perennec, t",1,1,1
"perennec, t","thariat, j",1,1,3
"perennec, t","supiot, s",1,1,1
"dal pra, a","ollivier, l",1,1,1
"berlin, a","ollivier, l",1,1,1
"martin, j","ollivier, l",1,1,1
"ollivier, l","thariat, j",1,1,3
"ollivier, l","supiot, s",1,1,1
"berlin, a","dal pra, a",1,1,1
"dal pra, a","martin, j",1,1,1
"dal pra, a","thariat, j",1,1,3
"dal pra, a","supiot, s",1,1,1
"berlin, a","martin, j",1,1,1
"berlin, a","thariat, j",1,1,3
"berlin, a","supiot, s",1,1,1
"martin, j","thariat, j",1,1,3
"martin, j","supiot, s",1,1,1
"supiot, s","thariat, j",1,1,3
"escobedo, hd","schurr, mj",1,1,1
"escobedo, hd","nair, dp",1,1,1
"nair, dp","schurr, mj",1,1,1
"chen, jx","tong, s",1,5,2
"li, y","tong, s",1,41,2
"tong, s","zhao, w",1,2,2
"chen, jx","li, y",1,5,41
"chen, jx","zhao, w",1,5,2
"li, y","zhao, w",1,41,2
"jahan, s","shiraj, tb",1,1,1
"adib, mrs","shiraj, tb",1,1,1
"rahman, ms","shiraj, tb",1,3,1
"kaiser, ms","shiraj, tb",1,1,1
"hosen, asms","shiraj, tb",1,1,1
"adib, mrs","jahan, s",1,1,1
"jahan, s","rahman, ms",1,1,3
"jahan, s","kaiser, ms",1,1,1
"hosen, asms","jahan, s",1,1,1
"adib, mrs","rahman, ms",1,1,3
"adib, mrs","kaiser, ms",1,1,1
"adib, mrs","hosen, asms",1,1,1
"kaiser, ms","rahman, ms",1,1,3
"hosen, asms","rahman, ms",1,1,3
"hosen, asms","kaiser, ms",1,1,1
"mekki, ym","park, j",1,1,7
"alzaareer, z","mekki, ym",1,1,1
"hussain, z","mekki, ym",1,2,1
"gulzar, a","mekki, ym",1,1,1
"elzouki, a","mekki, ym",1,1,1
"güemes, a","mekki, ym",1,1,1
"mekki, ym","zughaier, sm",1,1,2
"alzaareer, z","park, j",1,1,7
"hussain, z","park, j",1,2,7
"gulzar, a","park, j",1,1,7
"elzouki, a","park, j",1,1,7
"güemes, a","park, j",1,1,7
"park, j","zughaier, sm",1,7,2
"alzaareer, z","hussain, z",1,1,2
"alzaareer, z","gulzar, a",1,1,1
"alzaareer, z","elzouki, a",1,1,1
"alzaareer, z","güemes, a",1,1,1
"alzaareer, z","zughaier, sm",1,1,2
"gulzar, a","hussain, z",1,1,2
"elzouki, a","hussain, z",1,1,2
"güemes, a","hussain, z",1,1,2
"hussain, z","zughaier, sm",1,2,2
"elzouki, a","gulzar, a",1,1,1
"gulzar, a","güemes, a",1,1,1
"gulzar, a","zughaier, sm",1,1,2
"elzouki, a","güemes, a",1,1,1
"elzouki, a","zughaier, sm",1,1,2
"güemes, a","zughaier, sm",1,1,2
"holander, a","hurvits, n",1,1,1
"hurvits, n","israeli, a",1,1,1
"hurvits, n","sigawi, t",1,1,1
"hurvits, n","ilan, y",1,1,1
"holander, a","israeli, a",1,1,1
"holander, a","sigawi, t",1,1,1
"holander, a","ilan, y",1,1,1
"israeli, a","sigawi, t",1,1,1
"ilan, y","israeli, a",1,1,1
"ilan, y","sigawi, t",1,1,1
"pei, lc","wang, t",1,1,10
"pei, lc","yan, pc",1,1,1
"guo, yj","pei, lc",1,2,1
"pei, lc","yang, ql",1,1,2
"li, w","pei, lc",1,10,1
"li, xj","pei, lc",1,4,1
"pei, lc","wang, cj",1,1,3
"wang, t","yan, pc",1,10,1
"guo, yj","wang, t",1,2,10
"wang, t","yang, ql",1,10,2
"li, w","wang, t",1,10,10
"li, xj","wang, t",1,4,10
"wang, cj","wang, t",1,3,10
"guo, yj","yan, pc",1,2,1
"yan, pc","yang, ql",1,1,2
"li, w","yan, pc",1,10,1
"li, xj","yan, pc",1,4,1
"wang, cj","yan, pc",1,3,1
"guo, yj","yang, ql",1,2,2
"guo, yj","li, w",1,2,10
"guo, yj","li, xj",1,2,4
"guo, yj","wang, cj",1,2,3
"li, w","yang, ql",1,10,2
"li, xj","yang, ql",1,4,2
"wang, cj","yang, ql",1,3,2
"li, w","li, xj",1,10,4
"li, w","wang, cj",1,10,3
"li, xj","wang, cj",1,4,3
"pallavi, gm","saraswathi, jm",1,1,1
"pallavi, gm","sridhar, sk",1,1,1
"nithin, kr","pallavi, gm",1,1,1
"goudanavar, p","pallavi, gm",1,2,1
"gowthami, b","pallavi, gm",1,1,1
"naveen, nr","pallavi, gm",1,1,1
"saraswathi, jm","sridhar, sk",1,1,1
"nithin, kr","saraswathi, jm",1,1,1
"goudanavar, p","saraswathi, jm",1,2,1
"gowthami, b","saraswathi, jm",1,1,1
"naveen, nr","saraswathi, jm",1,1,1
"nithin, kr","sridhar, sk",1,1,1
"goudanavar, p","sridhar, sk",1,2,1
"gowthami, b","sridhar, sk",1,1,1
"naveen, nr","sridhar, sk",1,1,1
"goudanavar, p","nithin, kr",1,2,1
"gowthami, b","nithin, kr",1,1,1
"naveen, nr","nithin, kr",1,1,1
"goudanavar, p","gowthami, b",1,2,1
"goudanavar, p","naveen, nr",1,2,1
"gowthami, b","naveen, nr",1,1,1
"chaturvedi, p","dwivedi, s",1,2,1
"cheng, ay","zheng, fm",1,2,1
"chen, jy","cheng, ay",1,9,2
"cheng, ay","chu, ch",1,2,1
"chen, jy","zheng, fm",1,9,1
"chu, ch","zheng, fm",1,1,1
"chen, jy","chu, ch",1,9,1
"alhumaidan, os","mahrous, nn",1,1,1
"alkhoshaiban, as","mahrous, nn",1,1,1
"mahrous, nn","tafish, rt",1,1,1
"al-ghnnam, ff","mahrous, nn",1,1,1
"althubyani, m","mahrous, nn",1,1,1
"al-hubaysh, a","mahrous, nn",1,1,1
"jamous, yf","mahrous, nn",1,1,1
"alhumaidan, os","alkhoshaiban, as",1,1,1
"alhumaidan, os","tafish, rt",1,1,1
"al-ghnnam, ff","alhumaidan, os",1,1,1
"alhumaidan, os","althubyani, m",1,1,1
"al-hubaysh, a","alhumaidan, os",1,1,1
"alhumaidan, os","jamous, yf",1,1,1
"alkhoshaiban, as","tafish, rt",1,1,1
"al-ghnnam, ff","alkhoshaiban, as",1,1,1
"alkhoshaiban, as","althubyani, m",1,1,1
"al-hubaysh, a","alkhoshaiban, as",1,1,1
"alkhoshaiban, as","jamous, yf",1,1,1
"al-ghnnam, ff","tafish, rt",1,1,1
"althubyani, m","tafish, rt",1,1,1
"al-hubaysh, a","tafish, rt",1,1,1
"jamous, yf","tafish, rt",1,1,1
"al-ghnnam, ff","althubyani, m",1,1,1
"al-ghnnam, ff","al-hubaysh, a",1,1,1
"al-ghnnam, ff","jamous, yf",1,1,1
"al-hubaysh, a","althubyani, m",1,1,1
"althubyani, m","jamous, yf",1,1,1
"al-hubaysh, a","jamous, yf",1,1,1
"chen, h","xu, y",1,16,4
"wei, mm","xu, y",1,1,4
"xu, y","zhang, y",1,4,41
"cui, ht","xu, y",1,2,4
"liu, f","xu, y",1,9,4
"chen, h","wei, mm",1,16,1
"chen, h","zhang, y",1,16,41
"chen, h","cui, ht",1,16,2
"chen, h","liu, f",1,16,9
"wei, mm","zhang, y",1,1,41
"cui, ht","wei, mm",1,2,1
"liu, f","wei, mm",1,9,1
"cui, ht","zhang, y",1,2,41
"liu, f","zhang, y",1,9,41
"cui, ht","liu, f",1,2,9
"wu, p","zhang, y",1,3,41
"nie, z","zhang, y",1,1,41
"liu, z","zhang, y",1,9,41
"nie, z","wu, p",1,1,3
"liu, z","wu, p",1,9,3
"liu, z","nie, z",1,9,1
"pan, t","shen, y",1,1,7
"pan, t","zhang, sy",1,1,7
"huang, w","pan, t",1,3,1
"lai, wy","pan, t",1,1,1
"shen, y","zhang, sy",1,7,7
"huang, w","shen, y",1,3,7
"lai, wy","shen, y",1,1,7
"huang, w","zhang, sy",1,3,7
"lai, wy","zhang, sy",1,1,7
"huang, w","lai, wy",1,3,1
"podolskiy, d","pun, fw",1,1,1
"izumchenko, e","pun, fw",1,1,1
"mortlock, a","pun, fw",1,1,1
"oprea, ti","pun, fw",1,1,1
"pun, fw","scheibye-knudsen, m",1,1,2
"fortney, k","pun, fw",1,1,1
"morgen, e","pun, fw",1,1,1
"pun, fw","ren, f",1,1,1
"pun, fw","zhavoronkov, a",1,1,2
"izumchenko, e","podolskiy, d",1,1,1
"mortlock, a","podolskiy, d",1,1,1
"oprea, ti","podolskiy, d",1,1,1
"podolskiy, d","scheibye-knudsen, m",1,1,2
"fortney, k","podolskiy, d",1,1,1
"morgen, e","podolskiy, d",1,1,1
"podolskiy, d","ren, f",1,1,1
"podolskiy, d","zhavoronkov, a",1,1,2
"izumchenko, e","mortlock, a",1,1,1
"izumchenko, e","oprea, ti",1,1,1
"izumchenko, e","scheibye-knudsen, m",1,1,2
"fortney, k","izumchenko, e",1,1,1
"izumchenko, e","morgen, e",1,1,1
"izumchenko, e","ren, f",1,1,1
"izumchenko, e","zhavoronkov, a",1,1,2
"mortlock, a","oprea, ti",1,1,1
"mortlock, a","scheibye-knudsen, m",1,1,2
"fortney, k","mortlock, a",1,1,1
"morgen, e","mortlock, a",1,1,1
"mortlock, a","ren, f",1,1,1
"mortlock, a","zhavoronkov, a",1,1,2
"oprea, ti","scheibye-knudsen, m",1,1,2
"fortney, k","oprea, ti",1,1,1
"morgen, e","oprea, ti",1,1,1
"oprea, ti","ren, f",1,1,1
"oprea, ti","zhavoronkov, a",1,1,2
"fortney, k","scheibye-knudsen, m",1,1,2
"morgen, e","scheibye-knudsen, m",1,1,2
"ren, f","scheibye-knudsen, m",1,1,2
"scheibye-knudsen, m","zhavoronkov, a",1,2,2
"fortney, k","morgen, e",1,1,1
"fortney, k","ren, f",1,1,1
"fortney, k","zhavoronkov, a",1,1,2
"morgen, e","ren, f",1,1,1
"morgen, e","zhavoronkov, a",1,1,2
"ren, f","zhavoronkov, a",1,1,2
"al mopti, a","alshehri, ahd",1,1,1
"rathore, n","selwal, a",1,1,1
"gupta, t","rathore, n",1,1,1
"gupta, t","selwal, a",1,1,1
"cho, w","lee, sb",1,1,1
"cho, w","oh, sh",1,1,1
"cho, w","park, ys",1,1,1
"cho, w","kang, ky",1,1,1
"lee, sb","oh, sh",1,1,1
"lee, sb","park, ys",1,1,1
"kang, ky","lee, sb",1,1,1
"oh, sh","park, ys",1,1,1
"kang, ky","oh, sh",1,1,1
"kang, ky","park, ys",1,1,1
"tan, jy","zhang, ll",1,2,5
"caeiro, f","damas, j",1,1,1
"damas, j","ramirez-bajo, mj",1,1,1
"damas, j","ventura-aguiar, p",1,1,1
"caeiro, f","ramirez-bajo, mj",1,1,1
"caeiro, f","ventura-aguiar, p",1,1,1
"ramirez-bajo, mj","ventura-aguiar, p",1,1,1
"bao, yx","li, mq",1,1,3
"chen, ms","li, mq",1,2,3
"bao, yx","chen, ms",1,1,2
"li, zj","qiu, j",1,6,1
"ma, jb","qiu, j",1,1,1
"lu, j","qiu, j",1,9,1
"he, cl","qiu, j",1,1,1
"li, zj","ma, jb",1,6,1
"li, zj","lu, j",1,6,9
"he, cl","li, zj",1,1,6
"lu, j","ma, jb",1,9,1
"he, cl","ma, jb",1,1,1
"he, cl","lu, j",1,1,9
"schwarz, peh","shaltout, i",1,1,1
"el-meligi, a","shaltout, i",1,1,1
"el sherif, i","shaltout, i",1,1,1
"hammad, h","shaltout, i",1,1,1
"abdelghaffar, s","shaltout, i",1,1,1
"hegazy, m","shaltout, i",1,1,1
"nasr, g","shaltout, i",1,1,1
"habeeb, h","shaltout, i",1,1,1
"barakat, e","shaltout, i",1,1,1
"milenkovic, t","shaltout, i",1,1,1
"behnke, aj","shaltout, i",1,1,1
"hassanein, m","shaltout, i",1,2,1
"macut, jb","shaltout, i",1,1,1
"chawla, r","shaltout, i",1,2,1
"jaggi, s","shaltout, i",1,2,1
"belkadir, j","shaltout, i",1,1,1
"rahelic, d","shaltout, i",1,1,1
"norou, ds","shaltout, i",1,1,1
"shaltout, i","toti, f",1,1,1
"shaltout, i","soliman, ar",1,1,1
"el-meligi, a","schwarz, peh",1,1,1
"el sherif, i","schwarz, peh",1,1,1
"hammad, h","schwarz, peh",1,1,1
"abdelghaffar, s","schwarz, peh",1,1,1
"hegazy, m","schwarz, peh",1,1,1
"nasr, g","schwarz, peh",1,1,1
"habeeb, h","schwarz, peh",1,1,1
"barakat, e","schwarz, peh",1,1,1
"milenkovic, t","schwarz, peh",1,1,1
"behnke, aj","schwarz, peh",1,1,1
"hassanein, m","schwarz, peh",1,2,1
"macut, jb","schwarz, peh",1,1,1
"chawla, r","schwarz, peh",1,2,1
"jaggi, s","schwarz, peh",1,2,1
"belkadir, j","schwarz, peh",1,1,1
"rahelic, d","schwarz, peh",1,1,1
"norou, ds","schwarz, peh",1,1,1
"schwarz, peh","toti, f",1,1,1
"schwarz, peh","soliman, ar",1,1,1
"el sherif, i","el-meligi, a",1,1,1
"el-meligi, a","hammad, h",1,1,1
"abdelghaffar, s","el-meligi, a",1,1,1
"el-meligi, a","hegazy, m",1,1,1
"el-meligi, a","nasr, g",1,1,1
"el-meligi, a","habeeb, h",1,1,1
"barakat, e","el-meligi, a",1,1,1
"el-meligi, a","milenkovic, t",1,1,1
"behnke, aj","el-meligi, a",1,1,1
"el-meligi, a","hassanein, m",1,1,2
"el-meligi, a","macut, jb",1,1,1
"chawla, r","el-meligi, a",1,2,1
"el-meligi, a","jaggi, s",1,1,2
"belkadir, j","el-meligi, a",1,1,1
"el-meligi, a","rahelic, d",1,1,1
"el-meligi, a","norou, ds",1,1,1
"el-meligi, a","toti, f",1,1,1
"el-meligi, a","soliman, ar",1,1,1
"el sherif, i","hammad, h",1,1,1
"abdelghaffar, s","el sherif, i",1,1,1
"el sherif, i","hegazy, m",1,1,1
"el sherif, i","nasr, g",1,1,1
"el sherif, i","habeeb, h",1,1,1
"barakat, e","el sherif, i",1,1,1
"el sherif, i","milenkovic, t",1,1,1
"behnke, aj","el sherif, i",1,1,1
"el sherif, i","hassanein, m",1,1,2
"el sherif, i","macut, jb",1,1,1
"chawla, r","el sherif, i",1,2,1
"el sherif, i","jaggi, s",1,1,2
"belkadir, j","el sherif, i",1,1,1
"el sherif, i","rahelic, d",1,1,1
"el sherif, i","norou, ds",1,1,1
"el sherif, i","toti, f",1,1,1
"el sherif, i","soliman, ar",1,1,1
"abdelghaffar, s","hammad, h",1,1,1
"hammad, h","hegazy, m",1,1,1
"hammad, h","nasr, g",1,1,1
"habeeb, h","hammad, h",1,1,1
"barakat, e","hammad, h",1,1,1
"hammad, h","milenkovic, t",1,1,1
"behnke, aj","hammad, h",1,1,1
"hammad, h","hassanein, m",1,1,2
"hammad, h","macut, jb",1,1,1
"chawla, r","hammad, h",1,2,1
"hammad, h","jaggi, s",1,1,2
"belkadir, j","hammad, h",1,1,1
"hammad, h","rahelic, d",1,1,1
"hammad, h","norou, ds",1,1,1
"hammad, h","toti, f",1,1,1
"hammad, h","soliman, ar",1,1,1
"abdelghaffar, s","hegazy, m",1,1,1
"abdelghaffar, s","nasr, g",1,1,1
"abdelghaffar, s","habeeb, h",1,1,1
"abdelghaffar, s","barakat, e",1,1,1
"abdelghaffar, s","milenkovic, t",1,1,1
"abdelghaffar, s","behnke, aj",1,1,1
"abdelghaffar, s","hassanein, m",1,1,2
"abdelghaffar, s","macut, jb",1,1,1
"abdelghaffar, s","chawla, r",1,1,2
"abdelghaffar, s","jaggi, s",1,1,2
"abdelghaffar, s","belkadir, j",1,1,1
"abdelghaffar, s","rahelic, d",1,1,1
"abdelghaffar, s","norou, ds",1,1,1
"abdelghaffar, s","toti, f",1,1,1
"abdelghaffar, s","soliman, ar",1,1,1
"hegazy, m","nasr, g",1,1,1
"habeeb, h","hegazy, m",1,1,1
"barakat, e","hegazy, m",1,1,1
"hegazy, m","milenkovic, t",1,1,1
"behnke, aj","hegazy, m",1,1,1
"hassanein, m","hegazy, m",1,2,1
"hegazy, m","macut, jb",1,1,1
"chawla, r","hegazy, m",1,2,1
"hegazy, m","jaggi, s",1,1,2
"belkadir, j","hegazy, m",1,1,1
"hegazy, m","rahelic, d",1,1,1
"hegazy, m","norou, ds",1,1,1
"hegazy, m","toti, f",1,1,1
"hegazy, m","soliman, ar",1,1,1
"habeeb, h","nasr, g",1,1,1
"barakat, e","nasr, g",1,1,1
"milenkovic, t","nasr, g",1,1,1
"behnke, aj","nasr, g",1,1,1
"hassanein, m","nasr, g",1,2,1
"macut, jb","nasr, g",1,1,1
"chawla, r","nasr, g",1,2,1
"jaggi, s","nasr, g",1,2,1
"belkadir, j","nasr, g",1,1,1
"nasr, g","rahelic, d",1,1,1
"nasr, g","norou, ds",1,1,1
"nasr, g","toti, f",1,1,1
"nasr, g","soliman, ar",1,1,1
"barakat, e","habeeb, h",1,1,1
"habeeb, h","milenkovic, t",1,1,1
"behnke, aj","habeeb, h",1,1,1
"habeeb, h","hassanein, m",1,1,2
"habeeb, h","macut, jb",1,1,1
"chawla, r","habeeb, h",1,2,1
"habeeb, h","jaggi, s",1,1,2
"belkadir, j","habeeb, h",1,1,1
"habeeb, h","rahelic, d",1,1,1
"habeeb, h","norou, ds",1,1,1
"habeeb, h","toti, f",1,1,1
"habeeb, h","soliman, ar",1,1,1
"barakat, e","milenkovic, t",1,1,1
"barakat, e","behnke, aj",1,1,1
"barakat, e","hassanein, m",1,1,2
"barakat, e","macut, jb",1,1,1
"barakat, e","chawla, r",1,1,2
"barakat, e","jaggi, s",1,1,2
"barakat, e","belkadir, j",1,1,1
"barakat, e","rahelic, d",1,1,1
"barakat, e","norou, ds",1,1,1
"barakat, e","toti, f",1,1,1
"barakat, e","soliman, ar",1,1,1
"behnke, aj","milenkovic, t",1,1,1
"hassanein, m","milenkovic, t",1,2,1
"macut, jb","milenkovic, t",1,1,1
"chawla, r","milenkovic, t",1,2,1
"jaggi, s","milenkovic, t",1,2,1
"belkadir, j","milenkovic, t",1,1,1
"milenkovic, t","rahelic, d",1,1,1
"milenkovic, t","norou, ds",1,1,1
"milenkovic, t","toti, f",1,1,1
"milenkovic, t","soliman, ar",1,1,1
"behnke, aj","hassanein, m",1,1,2
"behnke, aj","macut, jb",1,1,1
"behnke, aj","chawla, r",1,1,2
"behnke, aj","jaggi, s",1,1,2
"behnke, aj","belkadir, j",1,1,1
"behnke, aj","rahelic, d",1,1,1
"behnke, aj","norou, ds",1,1,1
"behnke, aj","toti, f",1,1,1
"behnke, aj","soliman, ar",1,1,1
"hassanein, m","macut, jb",1,2,1
"chawla, r","hassanein, m",1,2,2
"hassanein, m","jaggi, s",1,2,2
"belkadir, j","hassanein, m",1,1,2
"hassanein, m","rahelic, d",1,2,1
"hassanein, m","norou, ds",1,2,1
"hassanein, m","toti, f",1,2,1
"hassanein, m","soliman, ar",1,2,1
"chawla, r","macut, jb",1,2,1
"jaggi, s","macut, jb",1,2,1
"belkadir, j","macut, jb",1,1,1
"macut, jb","rahelic, d",1,1,1
"macut, jb","norou, ds",1,1,1
"macut, jb","toti, f",1,1,1
"macut, jb","soliman, ar",1,1,1
"belkadir, j","chawla, r",1,1,2
"chawla, r","rahelic, d",1,2,1
"chawla, r","norou, ds",1,2,1
"chawla, r","toti, f",1,2,1
"chawla, r","soliman, ar",1,2,1
"belkadir, j","jaggi, s",1,1,2
"jaggi, s","rahelic, d",1,2,1
"jaggi, s","norou, ds",1,2,1
"jaggi, s","toti, f",1,2,1
"jaggi, s","soliman, ar",1,2,1
"belkadir, j","rahelic, d",1,1,1
"belkadir, j","norou, ds",1,1,1
"belkadir, j","toti, f",1,1,1
"belkadir, j","soliman, ar",1,1,1
"norou, ds","rahelic, d",1,1,1
"rahelic, d","toti, f",1,1,1
"rahelic, d","soliman, ar",1,1,1
"norou, ds","toti, f",1,1,1
"norou, ds","soliman, ar",1,1,1
"soliman, ar","toti, f",1,1,1
"berman-parks, n","rho, e",1,1,1
"berman-parks, n","stoneman, s",1,1,1
"berman-parks, n","woywodt, a",1,1,1
"berman-parks, n","torreggiani, m",1,1,1
"rho, e","stoneman, s",1,1,1
"rho, e","woywodt, a",1,1,1
"rho, e","torreggiani, m",1,1,1
"stoneman, s","woywodt, a",1,1,1
"stoneman, s","torreggiani, m",1,1,1
"torreggiani, m","woywodt, a",1,1,1
"brinza, c","burlacu, a",1,1,1
"burlacu, a","geman, o",1,1,2
"burlacu, a","karppa, m",1,1,1
"burlacu, a","hemanth, dj",1,1,1
"brinza, c","geman, o",1,1,2
"brinza, c","karppa, m",1,1,1
"brinza, c","hemanth, dj",1,1,1
"geman, o","karppa, m",1,2,1
"geman, o","hemanth, dj",1,2,1
"hemanth, dj","karppa, m",1,1,1
"khan, s","pathania, n",1,11,1
"khan, s","kumar, p",1,11,7
"khan, s","kumar, r",1,11,13
"khan, s","kumar, j",1,11,3
"khan, s","kumar, n",1,11,8
"khan, s","sharma, a",1,11,17
"kumar, p","pathania, n",1,7,1
"kumar, r","pathania, n",1,13,1
"kumar, j","pathania, n",1,3,1
"kumar, n","pathania, n",1,8,1
"pathania, n","sharma, a",1,1,17
"kumar, p","kumar, r",2,7,13
"kumar, j","kumar, p",1,3,7
"kumar, n","kumar, p",1,8,7
"kumar, p","sharma, a",1,7,17
"kumar, j","kumar, r",1,3,13
"kumar, r","sharma, a",1,13,17
"kumar, j","kumar, n",1,3,8
"kumar, j","sharma, a",1,3,17
"anto, b","simon, km",1,1,1
"anto, b","haroon, ap",1,1,1
"haroon, ap","simon, km",1,1,1
"direkci, b","simsek, b",1,1,1
"koparan, b","simsek, b",1,1,1
"akbulut, s","simsek, b",1,1,1
"simsek, b","simsek, ee",1,1,1
"gülmez, m","simsek, b",1,1,1
"simsek, b","ökmen, dn",1,1,1
"direkci, b","koparan, b",1,1,1
"akbulut, s","direkci, b",1,1,1
"direkci, b","simsek, ee",1,1,1
"direkci, b","gülmez, m",1,1,1
"direkci, b","ökmen, dn",1,1,1
"akbulut, s","koparan, b",1,1,1
"koparan, b","simsek, ee",1,1,1
"gülmez, m","koparan, b",1,1,1
"koparan, b","ökmen, dn",1,1,1
"akbulut, s","simsek, ee",1,1,1
"akbulut, s","gülmez, m",1,1,1
"akbulut, s","ökmen, dn",1,1,1
"gülmez, m","simsek, ee",1,1,1
"simsek, ee","ökmen, dn",1,1,1
"gülmez, m","ökmen, dn",1,1,1
"li, h","yang, yy",1,16,9
"chokkakula, s","li, h",1,2,16
"li, h","sathishkumar, k",1,16,1
"alam, mm","li, h",1,1,16
"al-sehemi, ag","li, h",1,1,16
"li, h","zhang, xx",1,16,3
"chong, sm","li, h",1,2,16
"jeyaraj, g","li, h",1,1,16
"chokkakula, s","yang, yy",1,2,9
"sathishkumar, k","yang, yy",1,1,9
"alam, mm","yang, yy",1,1,9
"al-sehemi, ag","yang, yy",1,1,9
"yang, yy","zhang, xx",1,9,3
"chong, sm","yang, yy",1,2,9
"jeyaraj, g","yang, yy",1,1,9
"chokkakula, s","sathishkumar, k",1,2,1
"alam, mm","chokkakula, s",1,1,2
"al-sehemi, ag","chokkakula, s",1,1,2
"chokkakula, s","zhang, xx",1,2,3
"chokkakula, s","jeyaraj, g",1,2,1
